nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown,yr,ghat,hhat
0,0,293596,38,41496,1,12,0,0,0,0,0,0,1,0,7816.438012377822,.4664529525717093
2051,2151,7651,36,20310,4,16,0,1,1,0,0,1,0,2151,11663.72800746398,.1878812693728736
5000,2500,34000,27,54300,1,18,1,0,0,0,0,0,1,2500,18953.14258967345,.6659610538595793
9435,10011,33361,43,26463,1,14,1,0,0,0,0,1,1,10011,26689.40194665773,.5385710506561051
4000,4000,20000,36,39594,1,12,1,0,0,0,0,0,0,4000,3026.735037097218,.6122040766938451
3700,2700,2700,39,45564,4,11,0,1,1,1,0,0,1,-3196.198421162124,-1796.849708279306,.4395117485255391
1000,-730,11770,41,27012,4,16,0,1,1,0,0,0,1,-730,1022.665620775624,.3017349402954177
0,-3200,-3200,60,15810,3,12,0,1,0,0,0,0,0,-3200,3800.853736636578,.1238744958356989
100,-6000,-5300,39,25647,1,16,0,0,0,1,0,0,0,-11896.19842116212,463.0383414330069,.2600582359324632
1950,1450,1728,29,21660,4,12,0,1,0,0,0,0,0,1450,-3418.757632572891,.1680835069145527
3400,3400,88400,34,40161,4,12,1,1,1,0,0,0,1,3400,-3577.63774684702,.6496547782603106
1304445,1324445,1424445,59,242124,2,12,0,1,0,0,0,1,1,1324445,1281245.233864893,.2793394604278934
3076,28405,84524,59,51489,3,18,1,1,1,1,1,0,1,22508.80157883788,17432.86856609634,.567574495696943
490,-3135,-135,30,36540,2,14,0,1,1,1,0,0,0,-9031.198421162124,-3256.121085441827,.3193644654360198
0,0,8000,50,20400,2,12,0,1,0,0,0,0,1,0,3325.117300877257,.2116079987102041
37868,36068,186068,46,62691,4,16,0,1,0,1,0,0,1,30171.80157883788,31016.74049656518,.5511850263141603
550,-3800,39350,42,50460,1,15,1,0,0,1,0,0,1,-9696.198421162124,13816.77518204938,.6968547649758379
50,50,2850,56,1596,2,12,0,0,0,0,0,0,0,50,2177.83326467768,.0357965951181997
0,-1645,-1645,35,14076,4,12,0,1,0,1,1,0,0,-7541.198421162124,-2526.695744489722,.2406868639867921
2952,1152,17752,48,26349,3,6,1,1,1,0,0,0,1,1152,-660.9790244302443,.3620674505317081
20000,18450,144450,53,22614,1,16,0,0,0,0,0,0,1,18450,8403.521057937331,.1815946491987987
67,67,67,44,11262,4,8,0,1,0,0,0,0,0,67,-2746.999076094615,.1018515254664064
1250,1250,53250,33,27033,4,12,0,1,0,1,0,0,1,-4646.198421162124,-712.6395754325355,.2953055665004657
27499,62149,104149,49,60069,4,12,0,1,0,1,1,1,1,56252.80157883788,66461.97584982221,.5153471300129491
100,-800,1250,39,22095,1,16,0,0,0,0,0,0,0,-800,-1256.839966831684,.1792052667744762
90,-16910,-14710,28,9624,4,12,0,1,0,0,0,0,0,-16910,-3418.757632572891,.073869707720322
0,0,50000,36,21000,1,14,0,0,0,0,0,0,0,0,-1256.839966831684,.2121792843745092
300,-8700,3800,45,61830,3,13,0,1,1,0,0,0,1,-8700,13284.08763443825,.4599049952975234
3999,3999,9499,28,25815,3,18,0,1,0,0,0,0,0,3999,-583.4479448631987,.2378121498951803
4913,18613,58412,34,56574,4,17,1,1,1,0,0,1,1,18613,26463.91459002009,.6250715730171466
4,-2596,37404,37,25455,4,12,0,1,0,0,0,0,1,-2596,507.5554950101518,.2853289589696022
1799,1799,1799,54,53133,3,18,0,1,1,0,0,0,0,1799,9975.777867794604,.2993769405247826
0,-11000,-11000,42,24000,2,16,1,1,0,1,0,0,0,-16896.19842116212,-1328.847570655339,.4881059439358796
800,500,50500,38,28050,4,12,0,1,0,0,0,0,1,500,507.5554950101518,.3078390530593725
21999,31199,75199,36,95823,3,18,0,1,1,1,1,1,1,25302.80157883788,58091.43129893913,.6249278612023557
25500,17600,123600,37,59430,4,13,0,1,0,1,0,0,1,11703.80157883788,20580.70051990608,.5150034700332073
28500,20080,47080,46,76233,4,13,1,1,1,1,0,0,1,14183.80157883788,27140.70564980254,.6856656990140521
19999,18499,51299,52,26856,2,12,1,1,1,0,0,0,1,18499,2831.072668504527,.4962979695564492
365,881,2547,26,29655,2,12,0,0,0,1,1,1,0,-5015.198421162124,15429.53807921703,.2877548103742615
9400,50550,102550,42,75573,3,18,1,1,1,1,1,1,1,44653.80157883788,57536.93230676836,.7748651773581479
0,0,0,29,10080,2,12,0,0,0,0,0,0,0,0,-2148.901854914851,.0799417833306051
2487,-6013,-513,28,45252,4,15,0,1,1,0,0,0,0,-6013,-4270.009659225115,.2821303189927497
0,2300,9898,45,13770,8,12,0,0,0,1,1,0,0,-3596.198421162124,-1750.001537167367,.1645000834267236
1050,-1200,29800,27,58320,3,12,1,1,1,0,0,1,0,-1200,22288.15416519569,.5962114030418806
249,20249,82313,59,36027,2,12,0,1,1,1,1,0,1,14352.80157883788,4478.659966409504,.4354186849682563
28797,23397,74397,26,63432,2,12,0,1,1,0,0,1,1,23397,29039.91720574814,.5207730673302442
2000,2000,2000,62,19236,1,8,0,0,0,0,0,0,0,2000,3381.113878372273,.0550251963863827
700,700,78700,64,15366,1,11,0,0,0,0,0,0,1,700,5030.654830265034,.0725078898854143
95,95,95,52,48450,4,12,0,1,0,0,0,0,1,95,20794.01078978477,.4878591629584699
0,3400,3400,34,33270,4,12,1,1,1,1,1,0,0,-2496.198421162124,-5209.166067706504,.5921319255331713
669159,778628,939628,43,146577,5,13,0,1,0,1,1,1,1,772731.8015788379,563722.0112924692,.565045556603475
2600,-2400,81600,35,39360,4,14,0,1,0,1,0,0,0,-8296.198421162124,1201.861791697176,.3749143610896053
2900,71438,201438,57,100026,4,12,0,1,0,1,1,1,1,65541.80157883788,107858.0527044618,.5614630397047706
3198,3178,8178,34,17337,4,9,0,1,0,0,0,0,1,3178,-1944.07655520476,.1752318231042688
8500,4100,11100,41,42264,3,14,1,1,1,0,0,0,1,4100,-1411.839207440697,.624719369583526
100,-700,3875,34,22800,2,12,0,0,0,0,0,0,0,-700,-2148.901854914851,.2198849810730218
250,250,61600,57,39312,1,16,0,0,0,0,0,0,1,250,22491.0998440018,.3935290412014301
820,820,820,32,40215,2,14,0,1,1,0,0,0,0,820,-3235.751531659083,.3303073440932899
2499,4499,29538,30,69750,3,16,0,1,1,0,0,1,1,4499,26298.33846924424,.6171023900592325
500,-750,20650,64,15600,2,12,0,1,0,0,0,0,1,-750,11096.64207188927,.0802567442376895
2100,2100,84600,47,36210,3,12,0,1,1,0,0,0,1,2100,530.0237876839076,.4192801644346435
40000,42000,42000,32,67590,4,18,0,1,0,0,0,1,0,42000,38773.71466834386,.4383623721951984
5550,4950,17050,28,19587,1,13,1,0,0,0,0,0,0,4950,-2488.599286919046,.4596995101112746
1750,-23550,-23550,27,41583,3,16,0,1,1,1,1,0,0,-29446.19842116212,-4190.239425093947,.3348855955196735
0,0,0,40,69120,7,14,0,1,1,0,0,0,0,0,-632.9387995476282,.4787344372176784
0,-900,84100,49,4218,1,12,0,0,0,0,0,0,1,-900,2633.154383295633,.0528224076442904
149,829,829,28,15363,3,12,1,0,0,1,1,0,1,-5067.198421162124,-1009.26197664805,.4125524511750784
7250,72,14672,29,51879,3,16,1,1,1,0,0,0,1,72,350.2901057104634,.6780671432201437
700,-5800,16850,36,52557,4,13,0,1,1,1,0,0,1,-11696.19842116212,1576.573434682179,.4944305329196224
4258,4258,29258,40,40896,5,10,1,1,1,0,0,0,1,4258,-3187.122782616401,.5947319390489155
2500,2500,2500,35,56868,2,13,1,1,1,0,0,0,0,2500,-5329.900586671818,.5736591326812469
1852,2927,12747,31,51600,2,13,1,1,1,1,1,0,0,-2969.198421162124,-1473.105548865871,.5825622713091905
8875,18175,60575,50,51732,4,13,1,1,1,1,1,1,1,12278.80157883788,42628.84491110679,.6907374877350532
895,-1805,-780,26,30720,1,16,1,0,0,1,1,0,0,-7701.198421162124,-768.7209786543579,.6008695502169347
0,0,2000,44,17505,2,10,0,0,0,0,0,0,0,0,-1477.143298436577,.1762780655404716
4249,8249,8249,37,52995,4,12,0,1,1,0,0,1,0,8249,24686.5994850009,.3793697700575043
7999,3499,18499,48,50904,3,12,1,1,1,1,0,0,1,-2397.198421162124,7670.964487969017,.685690504134952
250,-350,5650,25,17418,5,12,0,1,0,0,0,0,1,-350,-1775.23991452357,.1443725117228186
1000,1000,8306,38,20163,1,15,1,0,0,1,0,0,0,-4896.198421162124,-1596.537398835879,.5283606118100704
1149,1149,1149,43,22527,1,13,1,0,0,1,0,0,0,-4747.198421162124,-1596.537398835879,.5250014553140203
1849,1849,1849,28,29934,2,14,0,1,0,0,0,0,0,1849,-429.0235466501618,.2754066279432457
139300,172600,391450,39,49200,1,18,0,0,0,0,0,1,1,172600,46605.08656984221,.4778852622115675
5623,10423,10923,45,39060,2,15,1,0,0,1,1,0,0,4526.801578837876,4643.296842190793,.5576197059050879
95454,107954,247954,55,52527,2,17,1,1,1,1,1,1,1,102057.8015788379,53681.84799435222,.6588397371372495
11499,30999,85999,35,97752,3,15,0,1,1,0,0,1,1,30999,55980.40314869896,.6084938950777611
40,40,40,51,23460,3,12,0,1,1,0,0,0,0,40,-1472.987707781232,.2437211402370822
10042,6442,8942,31,23481,2,14,1,0,0,1,0,0,0,545.8015788378761,-2488.599286919046,.4911891849774019
970,-10030,-6030,37,38292,4,13,0,1,1,1,1,0,1,-15926.19842116212,-2017.745244400138,.4670296889118311
10000,4000,8200,25,34170,1,16,0,0,0,0,0,0,0,4000,757.776316150755,.2882544115275092
2930,2130,51630,42,50037,4,13,0,1,1,0,0,0,1,2130,1576.573434682179,.5257826604663275
5500,-5450,54250,26,57519,3,12,0,1,1,1,0,0,1,-11346.19842116212,2446.219418928286,.512763006883397
499,-2501,58749,52,11910,1,12,1,0,0,0,0,0,1,-2501,2985.419868873061,.4324126829715965
400,-33900,-33900,43,42024,2,16,0,1,1,0,0,0,0,-33900,-2343.689643575914,.3751574490608895
5800,2167,10992,34,51288,4,16,0,1,1,1,0,0,0,-3729.198421162124,-5058.738582498486,.3704594926714123
0,0,30000,54,9180,5,6,0,1,1,0,0,0,1,0,-357.3530309348697,.0861423827321716
1098,-23162,-4162,32,31644,4,12,1,1,1,1,0,0,1,-29058.19842116212,-3857.069505100194,.5411128116909144
45749,63249,471949,46,100011,1,18,0,0,0,1,1,1,1,57352.80157883788,96520.34527865253,.5842328622811682
9645,9645,15070,33,22050,2,14,0,0,0,0,0,0,0,9645,-2148.901854914851,.1897227134848528
0,-8000,-1000,31,11460,3,12,0,1,0,0,0,0,1,-8000,-669.5645446438543,.1011269869168496
5100,5500,61500,30,67824,4,12,0,1,1,1,1,0,1,-396.1984211621239,10409.48391266861,.6333651245651611
16000,52550,230411,56,39405,1,12,1,0,0,1,1,1,1,46653.80157883788,50492.69328538731,.6274325427903477
1500,-600,5500,46,21609,4,11,0,0,0,0,0,0,1,-600,-450.5847630385056,.1882216030382902
13769,13569,200134,64,13737,1,11,0,0,0,0,0,0,1,13569,5030.654830265034,.0705430531350752
900,-3665,735,38,24879,5,12,1,1,1,0,0,0,1,-3665,-2986.068658885702,.4860185590387269
26832,22332,92832,45,82575,7,14,0,1,1,1,0,0,1,16435.80157883788,33664.38685049862,.5694490860240812
0,-8800,-4800,35,23880,3,12,0,1,1,0,0,0,0,-8800,-4031.210933581804,.2585829744107374
1400,-3400,12700,32,21585,2,12,0,1,1,0,0,0,1,-3400,-2581.478986222315,.1955050331883832
20970,29190,36190,34,38736,2,18,1,1,1,1,0,1,1,23293.80157883788,15753.32533770638,.6585087882340763
164025,154825,219400,46,43086,3,18,1,0,0,0,0,0,1,154825,19756.18490574488,.5323616504547203
386,-476,24,30,11703,1,12,0,0,0,0,0,0,0,-476,-2148.901854914851,.0842656677121036
224098,226048,1009673,51,63225,3,16,0,0,0,0,0,1,1,226048,75801.69737746437,.5138482768181698
0,-3467,-3467,46,31200,2,12,0,0,1,0,0,0,0,-3467,-281.3262940445325,.2954586246619491
400,400,400,58,12090,2,12,0,0,0,0,0,0,0,400,3756.493144840031,.0875181857723747
5500,4600,39600,34,31839,2,18,0,1,1,0,0,1,1,4600,14671.89701923635,.3603438740596391
375,345,345,44,25758,3,11,0,1,0,0,0,0,1,345,1125.39510334,.2986342641192493
549,-11,5739,42,5409,1,11,1,0,0,1,0,0,0,-5907.198421162124,-1816.840730440772,.2631990462862214
8000,3000,86350,49,58050,2,18,1,0,0,1,0,0,1,-2896.198421162124,35524.04600675646,.6135328649573792
103,-3197,12803,37,18429,3,12,0,0,0,0,0,0,1,-3197,550.6305257988324,.2158493506765557
5000,3800,109800,56,29250,2,12,0,1,1,0,0,0,1,3800,2300.377022805652,.2900252206113513
500,500,500,29,35385,3,14,1,1,1,1,0,0,0,-5396.198421162124,-4550.306410880886,.5603174401685972
13000,81500,133125,45,63411,3,12,0,1,1,1,1,1,1,75603.80157883788,45673.80914650035,.5618495807308808
0,0,22000,30,10200,4,14,0,1,0,0,0,0,1,0,-1485.108460878916,.1026874410466695
95926,144426,367276,45,138441,2,16,1,1,1,1,1,1,1,138529.8015788379,138395.3499446172,.8019517687247617
0,-5000,56000,51,26106,2,13,1,1,1,0,0,0,1,-5000,2831.072668504527,.4532225668900695
159000,170000,273000,62,102744,3,13,0,1,1,0,0,1,1,170000,118805.2718555706,.4726034284656178
6048,6048,96048,49,39123,3,12,0,1,1,0,0,0,1,6048,1232.347993251917,.4439755432144873
500,-2500,14000,42,33804,2,13,1,0,0,1,0,0,1,-8396.198421162124,2825.540233946533,.6041908718130204
0,0,0,54,8478,5,5,0,0,0,0,0,0,0,0,-85.15996972541728,.0128445492341301
1595,3670,6245,35,18882,1,18,1,0,0,1,0,1,0,-2226.198421162124,17823.8573586835,.4492665172541155
89981,102981,197981,40,36177,2,12,0,1,1,0,0,1,1,102981,24624.6500395546,.4182020471275074
66498,144498,277498,62,50373,2,12,0,1,0,1,1,1,1,138601.8015788379,96835.27440516457,.3594205989228125
2850,6140,34840,26,31470,4,14,0,1,0,1,1,1,1,243.8015788378761,14925.71050422577,.3101507231000548
500,-2500,22500,57,26832,2,12,1,1,0,0,0,0,1,-2500,12990.4906097559,.4518784761894166
0,0,0,38,25626,4,6,0,1,0,0,0,0,0,0,-1921.835667576124,.1715482975547373
99,-1801,-1801,27,14286,2,10,0,0,0,0,0,0,0,-1801,-2183.235582133951,.0788187320206277
0,-800,149200,53,26622,3,10,1,1,1,0,0,0,1,-800,2986.062518440619,.3882230454273158
1000,800,133800,35,51900,4,12,0,1,1,0,0,0,1,800,1576.573434682179,.4928700787898025
961,12961,156386,52,24117,1,16,1,0,0,1,1,0,1,7064.801578837876,9233.869520467302,.5023837783381782
450,-5150,-3000,43,17520,2,12,0,0,0,0,0,0,0,-5150,-1256.839966831684,.2244875535491715
3200,12200,23200,32,17580,2,12,0,1,0,0,0,1,0,12200,10521.42795733716,.1686978030030911
85000,97000,97000,59,49701,1,12,0,0,0,0,0,1,0,97000,65200.32240743734,.363725781616799
2350,1700,4025,35,23064,2,12,0,0,0,1,0,0,0,-4196.198421162124,-1256.839966831684,.2198849810730218
51408,131408,234504,48,34290,2,16,1,1,0,1,1,1,1,125511.8015788379,39704.0181471317,.5699311498245057
12499,16199,83199,44,23055,1,18,0,0,0,0,0,1,1,16199,30734.99524343119,.2430714854751841
3874,3874,34874,56,56343,3,12,1,0,0,1,0,0,1,-2022.198421162124,35688.924892863,.6139692593626866
6000,8050,82400,41,22335,3,13,0,0,0,0,0,1,1,8050,21666.67739535909,.2173577665085411
3000,3000,21500,56,21600,4,6,0,1,1,0,0,0,0,3000,-5119.934623366827,.1397584860800989
3750,20050,22096,31,58275,1,15,1,0,0,1,1,1,1,14153.80157883788,45878.68456144976,.7194012090493789
4000,9875,50028,47,27006,2,14,0,0,0,0,0,1,1,9875,34116.96841965902,.2965322034638818
8099,5399,42399,48,30831,4,12,0,1,1,0,0,0,1,5399,-621.9473626780486,.3272441762234842
6864,8814,15339,25,36531,1,17,1,0,0,1,1,0,0,2917.801578837876,418.0788841465596,.5502310357446942
799,-1201,23499,51,49830,2,12,1,1,1,0,0,0,1,-1201,12602.28047158814,.7022708368022369
11700,11700,75050,46,30492,4,11,0,0,0,0,0,0,1,11700,960.4710699707083,.303970756257081
123800,72100,114600,50,119364,2,17,1,1,1,1,0,1,1,66203.80157883788,109809.7607127524,.7158278102507558
5249,5249,5249,30,31098,1,16,0,0,0,0,0,0,0,5249,-429.0235466501618,.2947166728978226
1100,950,70450,27,34704,5,14,0,1,1,0,0,0,1,950,-3443.052276125999,.3231835252755086
0,-1100,-300,37,14850,1,16,0,0,0,0,0,0,0,-1100,-1256.839966831684,.1308153627236517
36635,31971,92271,55,123111,2,18,1,1,1,1,1,1,1,26074.80157883788,112181.0183985492,.6855534104227144
1500,1000,29000,41,70905,6,14,1,1,1,0,0,0,1,1000,17944.56873292888,.6615986343682551
6000,9700,27000,31,45093,1,18,0,0,0,1,1,1,1,3803.801578837876,31600.29871231954,.4915428403565772
1050,-250,22300,28,21639,2,13,0,0,0,0,0,0,1,-250,-267.9472062929873,.1903201053915434
1500,1158,104158,54,10374,2,12,0,1,0,1,1,0,1,-4738.198421162124,4386.921095659064,.1206952223942866
75,-2625,2275,29,32985,5,14,1,1,1,1,0,0,1,-8521.198421162124,-3548.700419064284,.5375494334566536
0,60,6260,38,37200,4,13,1,1,1,1,1,0,1,-5836.198421162124,-2377.812230187078,.5966245307174629
0,-1200,80300,40,24084,6,5,0,1,1,0,0,0,1,-1200,-3347.487862678774,.3425883668522741
10100,64954,237004,45,43179,1,18,1,0,0,1,1,1,1,59057.80157883788,50062.54370518855,.6107024585557729
20398,60398,66573,51,35472,2,4,0,0,0,1,1,0,0,54501.80157883788,6037.183666644121,.3120875261140301
605,-2245,11755,32,40800,5,12,0,1,1,1,1,0,0,-8141.198421162124,-5320.585301558017,.3253511736285456
3000,-10000,-5000,31,42510,2,18,1,1,1,1,1,0,0,-15896.19842116212,-2775.385468441452,.5407022487156544
6000,8100,10300,30,55908,2,17,1,1,1,1,1,0,1,2203.801578837876,2501.710107942595,.6641494236740045
850,850,8350,32,16575,3,12,0,0,0,0,0,0,1,850,-669.5645446438543,.1551272301631902
3441,3441,37441,26,44205,2,15,0,1,1,0,0,0,1,3441,-524.7102406839673,.4099626526195325
11500,11500,33500,44,46800,3,18,0,1,1,0,0,1,1,11500,31788.34409983243,.4490246831299718
5,-4255,-1255,30,5046,4,12,0,1,0,0,0,0,1,-4255,-1537.802983951028,.0513990905257649
39000,35000,43725,32,69327,1,16,1,0,0,1,0,0,0,29103.80157883788,21116.37308426129,.6447439083537976
1282,3842,9438,27,25260,1,16,0,0,0,1,1,0,0,-2054.198421162124,-429.0235466501618,.2447163423994152
263,-437,16915,28,22623,1,16,1,0,0,0,0,0,1,-437,-1166.944410713541,.4635348718821224
849,409,17409,34,27345,5,10,0,1,0,0,0,0,1,409,-1356.35007725881,.2915809891254861
0,-1479,-1479,38,19497,2,11,0,1,0,0,0,0,0,-1479,-1477.143298436577,.1469396611802255
16049,28359,94534,47,36768,2,16,1,0,0,0,0,1,1,28359,39704.0181471317,.6060602453224322
2499,2186,91298,40,33696,4,13,0,1,0,0,0,0,1,2186,1000.666988546492,.3775316037068447
1400,16,1018,37,35739,2,17,1,1,1,0,0,0,1,16,2789.427232568248,.5796330971708468
0,-5055,22945,59,9078,2,6,0,1,0,0,0,0,1,-5055,4740.106971801934,.0400254155708323
0,0,0,45,19848,5,12,0,1,1,0,0,0,0,0,-2954.351971143466,.1722741440790691
2050,10800,10911,36,110985,4,16,0,1,1,1,1,0,1,4903.801578837876,77375.38442918997,.618720465175823
13499,26499,234424,55,37539,1,15,0,0,0,0,0,1,1,26499,45757.1252789156,.4065461708746285
1499,6341,15191,35,10578,1,15,1,0,0,1,0,1,0,444.8015788378761,13706.60996146391,.4970427869989059
30999,34999,123099,57,44589,8,12,0,1,1,0,0,1,1,34999,44372.5479122738,.3893436581352753
175,-11425,-8425,27,28809,3,14,0,1,0,0,0,0,0,-11425,-1383.511440085026,.246179237608149
350,350,350,32,14925,1,14,0,0,0,0,0,0,0,350,-2148.901854914851,.1307803652571222
32148,29648,29648,30,85569,2,16,0,1,1,0,0,1,0,29648,30129.79789455793,.4106073171421016
9150,4150,32850,47,17010,3,10,0,1,0,0,0,0,1,4150,1160.70767194857,.1745843281183527
106624,143184,193684,63,42909,2,8,1,1,0,0,0,1,1,143184,186778.8961336595,.4950925494021179
5000,4700,4700,33,41637,2,12,0,1,1,0,0,0,0,4700,-3235.751531659083,.3436232185218749
15000,15000,15000,32,52200,4,16,0,1,0,0,0,0,0,15000,5105.16471793274,.3418846988330204
12800,18800,160833,50,72090,2,12,0,1,1,1,1,0,1,12903.80157883788,33278.59179937576,.6067961666805661
0,0,0,61,16200,2,10,0,1,1,0,0,0,0,0,-.6083937418232601,.014636489343525
100,100,38450,52,4890,1,10,0,0,0,0,0,0,1,100,2732.874125237731,.0303163550098826
0,-6500,-6000,28,14550,1,16,0,0,0,0,0,0,0,-6500,-2148.901854914851,.1154734691906036
310,310,810,38,5133,1,15,0,1,0,0,0,0,0,310,-1256.839966831684,.0612565847393014
50,-6050,-6050,37,28038,6,12,0,0,0,0,0,0,1,-6050,161.2451042798656,.3061804906509075
800,-4116,4729,35,21306,3,12,0,1,0,0,0,0,1,-4116,550.6305257988324,.2285140482549457
300,300,1300,30,22722,1,16,0,0,0,0,0,0,0,300,-2148.901854914851,.1638633732414281
2084,2084,10084,38,12384,4,13,0,1,0,0,0,0,1,2084,-317.6079135083413,.1335625261195971
2500,1300,29200,28,51984,2,14,0,1,1,0,0,0,1,1300,2256.469726637993,.4353188997785986
3565,4615,12915,34,28293,4,13,0,1,1,1,1,0,0,-1281.198421162124,-5362.580129238648,.2826535226303275
49699,79699,159699,49,51213,3,14,1,1,1,1,1,1,1,73802.80157883788,38635.00408414185,.6923499366439966
3500,1100,7100,26,26475,1,16,0,0,0,0,0,0,0,1100,-429.0235466501618,.2447163423994152
0,0,500,39,8700,3,16,0,0,0,0,0,0,0,0,-1658.45730518255,.0632953262549842
550,1850,30183,34,19044,3,12,1,0,0,1,1,0,1,-4046.198421162124,-1009.26197664805,.4504649164497913
26200,25200,35879,30,40950,1,18,0,0,0,0,0,0,0,25200,3274.434076240072,.3376506628345436
105,-295,6704,36,32316,5,12,0,1,0,0,0,0,0,-295,-1445.857773007432,.3069247425006799
5500,7055,8055,37,26391,1,17,0,0,0,0,0,1,0,7055,24524.77012027515,.2595876349851515
70,-2030,-1530,30,7650,2,15,0,0,0,0,0,0,0,-2030,-2148.901854914851,.0224739454452744
0,0,0,29,7290,3,12,0,1,0,0,0,0,0,0,-2550.519193265717,.0277466237999447
1000,800,1391,28,17100,3,12,1,0,0,0,0,0,0,800,-2890.216625269913,.4135184768270261
0,0,500,48,17088,3,6,1,0,0,0,0,0,0,0,-1016.137747002374,.318671673937865
0,0,0,26,6000,4,12,0,1,0,0,0,0,0,0,-3418.757632572891,.0366585235580561
400,-300,57700,49,18975,2,12,1,0,0,0,0,0,1,-300,2293.456951291437,.4200128950121192
8000,24000,39000,37,48180,4,18,0,1,0,0,0,1,1,24000,42940.92668655453,.4585509148538534
15500,99300,282300,41,84759,4,12,0,1,0,1,1,1,1,93403.80157883788,98432.66537474257,.5813371767915471
23200,32700,94100,60,45471,2,16,0,0,0,0,0,1,1,32700,75571.0282128824,.412025833413481
3500,3500,57411,60,29784,1,12,1,0,0,1,0,0,1,-2396.198421162124,13971.86573447094,.562034078206907
10,10,2010,34,7329,1,16,0,0,0,0,0,0,0,10,-2148.901854914851,.0561377255406076
376,-3424,11576,26,34356,4,11,0,1,0,1,0,0,1,-9320.198421162124,1029.596597198112,.3142700786109013
59530,125821,223821,39,66102,2,17,0,1,1,1,1,1,1,119924.8015788379,44365.82999335694,.6160426908585392
0,0,1500,35,9063,7,11,0,0,0,0,0,0,0,0,-3015.463619372342,.010169201707625
660,281,64281,45,57675,4,18,1,1,1,0,0,0,1,281,15409.47601586845,.5681457221219529
485,-3015,916,33,23730,4,12,0,1,1,1,0,0,1,-8911.198421162124,-3629.129366751649,.2727954724106954
34568,32568,56618,49,12675,3,12,1,0,0,0,0,0,1,32568,2095.208067369166,.3991144139180888
2614,1414,16414,38,36150,5,14,0,1,0,0,0,0,1,1414,2471.322831394098,.3965374781331877
600,600,37650,52,13200,4,12,0,0,0,0,0,0,1,600,2258.629977647811,.1198292221405181
20,20,20,30,10803,1,11,1,0,0,0,0,0,0,20,-2522.933014138147,.3216468000052599
1110,-30590,-18590,35,55770,3,16,0,1,1,0,0,1,0,-30590,22845.18691794769,.3825658740291238
4649,-14351,35649,35,57603,2,12,0,1,1,1,1,0,1,-20247.19842116212,5635.233512627127,.4949428145545779
610,-2240,16813,44,31530,2,14,0,0,0,0,0,0,1,-2240,2724.8206954865,.3562686911199834
500,-4242,758,46,30600,4,6,0,1,0,0,0,0,1,-4242,960.4710699707083,.2655502374374268
21500,74800,374800,51,66573,4,16,0,1,1,0,0,1,1,74800,60312.88641077279,.6602662753774428
1800,-3100,40900,46,27000,2,16,1,1,0,1,0,0,1,-8996.198421162124,7965.590507782033,.4814850846390584
6130,5741,13195,29,44670,4,14,0,1,0,0,0,0,0,5741,3815.960014895689,.2744634273547955
7999,6799,10799,34,12360,1,16,0,0,0,0,0,0,0,6799,-2148.901854914851,.0975709701557855
22900,29600,37600,62,23532,3,12,0,1,0,0,0,1,0,29600,39937.7206708513,.1393775460150042
